player_id,name,dob,birth_place,gp,pts,rbs,ast,fg,fg3,ft,efg,per,ws,venus_cycle,lat,lon,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,nn,sn,asc,mc
hayesni01,Nigel Hayes,1994-12-16,"Westerville, Ohio",9,3.0,2.4,0.7,33.3,25.0,33.3,39.4,6.4,0.1,Red_2,40.124914,-82.916737,SAGITTARIUS,GEMINI,SAGITTARIUS,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,SAGITTARIUS,LIBRA
iwundwe01,Wes Iwundu,1994-12-20,"Houston, Texas",226,4.4,2.5,0.9,40.8,29.2,79.8,45.2,8.2,4.2,Red_2,37.321449,-91.963436,SAGITTARIUS,CANCER,CAPRICORN,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,SAGITTARIUS,VIRGO
watsopa01,Paul Watson,1994-12-30,"Phoenix, Arizona",46,3.8,1.9,0.7,42.0,39.2,68.4,55.9,9.7,0.8,Red_2,33.60503,-112.070892,CAPRICORN,SAGITTARIUS,CAPRICORN,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,SAGITTARIUS,VIRGO
willitr02,Troy Williams,1994-12-30,"Hampton, Virginia",72,6.0,2.7,0.7,44.9,29.9,64.9,50.7,11.0,1.3,Red_2,37.03393,-76.319456,CAPRICORN,SAGITTARIUS,CAPRICORN,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CAPRICORN,LIBRA
moonxa01.,Xavier Moon,1995-01-02,"Goodwater, Alabama",14,4.6,1.2,2.1,46.7,35.3,60.0,51.7,15.1,0.3,Red_2,33.060763,-86.05162,CAPRICORN,CAPRICORN,CAPRICORN,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,SAGITTARIUS,LIBRA
holliro01,Rondae Hollis-Jefferson,1995-01-03,"Chester, Pennsylvania",305,9.0,5.5,1.9,44.9,21.2,73.5,45.8,14.6,12.9,Red_2,39.840512,-75.374121,CAPRICORN,AQUARIUS,CAPRICORN,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CAPRICORN,LIBRA
mikaer01.,Eric Mika,1995-01-05,"Salt Lake City, Utah",1,6.0,7.0,0.0,66.7,0.0,100.0,66.7,13.9,0.1,Red_2,40.773201,-111.933984,CAPRICORN,PISCES,CAPRICORN,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,SAGITTARIUS,VIRGO
belljo01.,Jordan Bell,1995-01-07,"Los Angeles, California",161,3.7,3.1,1.2,55.2,20.0,63.6,55.6,15.0,4.9,Red_2,34.05513,-118.25703,CAPRICORN,ARIES,AQUARIUS,SCORPIO,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,SAGITTARIUS,VIRGO
mcculch01,Chris McCullough,1995-02-05,"Bronx, New York",59,3.3,1.9,0.3,42.6,30.6,54.8,46.7,13.2,0.6,White_1,0.0,0.0,AQUARIUS,ARIES,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,PISCES,SAGITTARIUS
reynoca01,Cameron Reynolds,1995-02-07,"Pearland, Texas",24,4.6,1.5,0.6,40.6,38.1,88.9,53.1,9.9,0.4,White_1,29.557725,-95.304574,AQUARIUS,TAURUS,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,CAPRICORN,SCORPIO
deckga01.,Gabriel Deck,1995-02-08,"Añatuya, Argentina",17,6.0,2.7,1.7,49.4,21.1,81.8,51.9,15.1,0.6,White_1,-28.46064,-62.83472,AQUARIUS,TAURUS,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,PISCES,SAGITTARIUS
terreja01,Jared Terrell,1995-02-10,"Weymouth, Massachusetts",14,2.2,0.4,0.9,30.8,23.5,50.0,35.9,0.7,0.3,White_1,0.0,0.0,AQUARIUS,GEMINI,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,PISCES,SAGITTARIUS
portibo01,Bobby Portis,1995-02-10,"Little Rock, Arkansas",523,11.5,7.0,1.2,47.4,38.1,75.4,53.0,17.1,26.4,White_1,34.713561,-92.355844,AQUARIUS,GEMINI,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,AQUARIUS,SCORPIO
brownst02,Sterling Brown,1995-02-10,"Maywood, Illinois",268,5.3,3.3,1.0,41.9,36.3,79.6,51.7,10.0,6.6,White_1,41.879552,-87.843865,AQUARIUS,GEMINI,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,AQUARIUS,SCORPIO
jokicni01,Nikola Jokić,1995-02-19,"Sombor, Serbia",596,20.2,10.5,6.6,55.3,34.8,82.9,58.9,27.7,94.5,White_1,45.770815,19.092199,PISCES,LIBRA,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,CANCER,PISCES
grahade01,Devonte' Graham,1995-02-22,"Raleigh, North Carolina",313,11.6,2.3,4.5,37.2,35.6,81.2,49.2,13.5,12.6,White_1,35.795543,-78.64439,PISCES,SAGITTARIUS,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,PISCES,SAGITTARIUS
wiggian01,Andrew Wiggins,1995-02-23,"Toronto, Ontario",635,19.1,4.5,2.3,44.9,35.4,72.0,49.5,14.8,26.3,White_1,43.64877,-79.38171,PISCES,SAGITTARIUS,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,PISCES,SAGITTARIUS
hezonma01,Mario Hezonja,1995-02-25,"Dubrovnik, Croatia",330,6.9,3.1,1.3,41.7,31.9,81.2,48.2,10.5,3.2,White_1,42.653194,18.082991,PISCES,CAPRICORN,AQUARIUS,CAPRICORN,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,CANCER,PISCES
hartjo01.,Josh Hart,1995-03-06,"Silver Sprg, Maryland",372,9.8,6.2,2.4,46.5,35.0,74.1,55.2,12.8,21.8,White_1,0.0,0.0,PISCES,TAURUS,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,ARIES,CAPRICORN
robinde01,Devin Robinson,1995-03-07,"Chesterfield, Virginia",8,6.1,3.1,0.8,57.1,0.0,64.3,57.1,19.4,0.4,White_1,38.4657,-77.6153,PISCES,TAURUS,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,PISCES,SAGITTARIUS
gudurma01,Marko Guduric,1995-03-08,"Priboj, Serbia",44,3.9,1.7,1.0,39.5,30.1,92.3,47.5,8.8,0.1,White_1,43.40116,20.70041,PISCES,GEMINI,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,CANCER,ARIES
whiteis01,Isaiah Whitehead,1995-03-08,"Brooklyn, New York",89,7.2,2.4,2.4,41.1,30.5,78.8,45.4,7.9,0.9,White_1,0.0,0.0,PISCES,GEMINI,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,ARIES,CAPRICORN
lavinza01,Zach LaVine,1995-03-10,"Renton, Washington",555,20.5,4.0,3.9,46.5,38.4,83.3,53.5,17.4,30.8,White_1,47.475649,-122.195335,PISCES,CANCER,AQUARIUS,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,CAPRICORN,SCORPIO
parkeja01,Jabari Parker,1995-03-15,"Chicago, Illinois",310,14.1,5.5,2.0,49.4,32.6,74.3,52.3,16.3,13.8,White_1,41.87897,-87.66063,PISCES,VIRGO,PISCES,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,PISCES,SAGITTARIUS
grantdo01,Donte Grantham,1995-03-19,"Martsburg, West Virginia",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,White_1,0.0,0.0,PISCES,SCORPIO,PISCES,AQUARIUS,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,TAURUS,CAPRICORN
jacksju01,Justin Jackson,1995-03-28,"Houston, Texas",278,6.0,2.4,1.0,42.3,31.9,79.6,50.1,10.0,5.3,White_1,37.321449,-91.963436,ARIES,PISCES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,ARIES,CAPRICORN
feldeka01,Kay Felder,1995-03-29,"Detroit, Michigan",58,3.8,1.0,1.3,36.4,26.8,75.4,38.8,9.3,0.4,White_1,42.398649,-83.164515,ARIES,PISCES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,ARIES,CAPRICORN
bentibe01,Ben Bentil,1995-03-29,", Ghana",3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,17.6,0.1,White_1,0.0,0.0,ARIES,PISCES,PISCES,PISCES,LEO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,TAURUS,CAPRICORN
waltode01,Derrick Walton,1995-04-03,"Detroit, Michigan",45,2.2,0.9,1.4,35.6,37.0,89.5,46.7,8.9,0.8,White_1,42.398649,-83.164515,ARIES,TAURUS,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,TAURUS,CAPRICORN
osmande01,Cedi Osman,1995-04-08,"Ohrid, North Macedonia",404,9.7,3.0,2.0,42.7,35.3,71.5,52.1,11.5,10.6,White_1,41.11722,20.80194,ARIES,CANCER,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,LEO,TAURUS
jonesje01,Jemerrio Jones,1995-04-09,"Nashville, Tennessee",8,3.9,6.5,1.6,38.9,20.0,50.0,41.7,12.4,0.3,White_1,36.236907,-86.834683,ARIES,LEO,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,TAURUS,CAPRICORN
peteral01,Alec Peters,1995-04-13,"Washgton, Illinois",20,4.1,1.9,0.6,37.8,31.0,80.0,50.0,10.7,0.3,White_1,0.0,0.0,ARIES,VIRGO,ARIES,PISCES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SAGITTARIUS,SCORPIO,TAURUS,GEMINI,AQUARIUS
motlejo01,Johnathan Motley,1995-05-04,"Houston, Texas",46,4.9,2.4,0.6,55.2,20.0,58.7,55.8,19.1,0.9,White_1,37.321449,-91.963436,TAURUS,CANCER,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO,TAURUS,TAURUS,AQUARIUS
luwawti01,Timothé Luwawu-Cabarrot,1995-05-09,"Cannes, France",328,5.9,2.0,0.9,39.1,33.5,82.9,48.8,8.6,4.7,White_1,43.557963,7.003061,TAURUS,VIRGO,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO,TAURUS,VIRGO,TAURUS
moorebe01,Ben Moore,1995-05-13,"Bolgbrook, Illinois",2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.3,0.0,White_1,0.0,0.0,TAURUS,SCORPIO,GEMINI,ARIES,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CANCER,PISCES
inglida01,Damien Inglis,1995-05-20,"Cayenne, French Guiana",20,1.8,1.6,0.5,35.1,23.1,87.5,39.2,6.7,0.1,White_1,4.93333,-52.33333,TAURUS,AQUARIUS,GEMINI,TAURUS,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CANCER,ARIES
willijo04,Johnathan Williams,1995-05-22,"Memphis, Tennessee",39,5.2,4.2,0.5,58.3,0.0,55.7,58.3,14.8,1.5,White_1,35.112125,-89.954644,GEMINI,PISCES,GEMINI,TAURUS,LEO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO,TAURUS,GEMINI,AQUARIUS
macurjp01,J.P. Macura,1995-06-05,"Lakeville, Minnesota",3,2.0,1.0,0.7,33.3,0.0,0.0,33.3,5.4,0.0,White_1,44.674034,-93.252235,GEMINI,VIRGO,GEMINI,TAURUS,VIRGO,SAGITTARIUS,PISCES,AQUARIUS,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CANCER,PISCES
reedda01.,Davon Reed,1995-06-11,"Prceton, New Jersey",122,3.1,1.7,0.8,40.8,38.5,66.7,50.9,9.1,1.5,Blue_5,0.0,0.0,GEMINI,SCORPIO,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CANCER,ARIES
morrimo01,Monte Morris,1995-06-27,"Grand Rapids, Michigan",342,10.5,2.5,4.0,48.1,39.2,83.0,55.0,15.1,22.7,Blue_5,46.76577,-89.2757,CANCER,GEMINI,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CANCER,ARIES
jonesda03,Damian Jones,1995-06-30,"Baton Rouge, Louisiana",240,5.2,3.4,0.7,66.2,38.3,70.6,67.7,15.3,10.4,Blue_5,30.46297,-91.14273,CANCER,LEO,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CANCER,ARIES
owensta01,Tariq Owens,1995-06-30,"Utica, New York",3,1.3,1.0,0.0,20.0,0.0,100.0,20.0,8.4,0.0,Blue_5,43.098752,-75.213888,CANCER,LEO,GEMINI,GEMINI,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,LEO,ARIES
mathida01,Dakota Mathias,1995-07-11,"Lima, Ohio",14,3.9,0.6,1.0,38.9,31.3,33.3,48.1,9.9,0.2,Blue_5,39.06424,-82.11987,CANCER,CAPRICORN,CANCER,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,LEO,ARIES
exumda01.,Dante Exum,1995-07-13,"Melbourne, Australia",245,5.7,1.8,2.1,40.7,30.5,76.4,47.3,8.3,3.1,Blue_5,-37.825071,144.978682,CANCER,AQUARIUS,CANCER,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,PISCES,SAGITTARIUS
kornelu01,Luke Kornet,1995-07-15,"Lantana, Texas",217,4.9,2.7,0.9,45.7,32.2,77.2,53.9,14.7,7.4,Blue_5,26.19313,-97.57888,CANCER,PISCES,CANCER,CANCER,VIRGO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,CANCER,ARIES
kuzmaky01,Kyle Kuzma,1995-07-24,"Flt, Michigan",406,16.5,6.4,2.5,44.9,33.8,72.5,51.9,13.9,15.1,Blue_5,0.0,0.0,LEO,GEMINI,CANCER,CANCER,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,VIRGO,TAURUS
shayoma01,Marial Shayok,1995-07-26,"Ottawa, Ontario",4,2.8,1.8,0.3,25.0,33.3,75.0,33.3,1.4,0.1,Blue_5,45.209415,-75.783876,LEO,CANCER,LEO,CANCER,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,LEO,TAURUS
cornepe01,Petr Cornelie,1995-07-26,"Calais, France",13,1.1,1.1,0.2,33.3,12.5,75.0,36.7,9.6,0.0,Blue_5,44.97814,0.98308,LEO,CANCER,LEO,CANCER,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,LIBRA,LEO
porzikr01,Kristaps Porziņģis,1995-08-02,"Liepaja, Latvia",402,19.6,7.9,1.8,45.3,35.9,82.7,51.2,20.4,34.8,Blue_5,0.0,0.0,LEO,LIBRA,LEO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,VIRGO,GEMINI
martike03,Kelan Martin,1995-08-03,"Louisville, Kentucky",96,5.5,2.4,0.6,41.4,30.7,88.9,48.7,10.4,0.7,Blue_5,38.141177,-85.776881,LEO,SCORPIO,LEO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,LEO,TAURUS
nunnke01.,Kendrick Nunn,1995-08-03,"Chicago, Illinois",193,12.1,2.4,2.4,45.1,36.2,87.6,53.4,13.0,5.1,Blue_5,41.87897,-87.66063,LEO,SCORPIO,LEO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,LEO,TAURUS
hamilda02,Daniel Hamilton,1995-08-08,"Los Angeles, California",25,2.8,2.1,1.2,39.4,35.7,50.0,46.5,8.5,0.0,Blue_5,34.05513,-118.25703,LEO,CAPRICORN,LEO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,SCORPIO,TAURUS,LEO,ARIES
vildolu01,Luca Vildoza,1995-08-11,"Mar del Plata, Argentina",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blue_5,-38.00228,-57.55754,LEO,AQUARIUS,VIRGO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,VIRGO,GEMINI
youngja01,James Young,1995-08-16,"Flt, Michigan",95,2.3,1.0,0.3,36.7,27.7,56.3,45.7,7.4,0.8,Blue_5,0.0,0.0,LEO,TAURUS,VIRGO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,VIRGO,GEMINI
cooksxa01,Xavier Cooks,1995-08-19,"Ballarat, Australia",10,3.8,3.8,0.6,60.7,0.0,40.0,60.7,14.3,0.2,Blue_5,-37.563892,143.852395,LEO,GEMINI,VIRGO,LEO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,ARIES,CAPRICORN
vonleno01,Noah Vonleh,1995-08-24,"Salem, Massachusetts",362,4.7,4.9,0.7,45.9,30.7,69.2,49.2,11.8,9.4,Blue_5,42.514094,-70.899422,VIRGO,LEO,VIRGO,VIRGO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,VIRGO,GEMINI
basspa01.,Paris Bass,1995-08-29,"Birmgham, Michigan",2,3.0,2.0,0.0,33.3,0.0,100.0,33.3,13.9,0.0,Blue_5,0.0,0.0,VIRGO,LIBRA,LIBRA,VIRGO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,CANCER
bacondw01,Dwayne Bacon,1995-08-30,"Lakeland, Florida",207,7.3,2.6,1.1,40.2,31.4,78.0,44.7,8.9,0.8,Blue_5,28.071323,-81.945678,VIRGO,LIBRA,LIBRA,VIRGO,LIBRA,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,VIRGO,GEMINI
carteje01,Jevon Carter,1995-09-14,"Maywood, Illinois",304,5.4,1.9,1.7,40.0,39.7,81.1,52.3,10.6,8.0,Blue_5,41.879552,-87.843865,VIRGO,TAURUS,LIBRA,VIRGO,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,VIRGO,GEMINI
gordoaa01,Aaron Gordon,1995-09-16,"San Jose, California",596,13.4,6.3,2.5,47.2,32.5,68.6,52.3,15.7,35.6,Blue_5,37.354559,-121.883844,VIRGO,GEMINI,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LEO,TAURUS
morrija01,Jaylen Morris,1995-09-19,"Amherst, New York",13,3.1,1.8,1.0,35.4,20.0,50.0,38.5,5.6,0.2,Blue_5,42.97839,-78.79976,VIRGO,CANCER,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,CANCER
cabocbr01,Bruno Caboclo,1995-09-21,"Osasco, Brazil",105,4.2,2.6,0.7,40.3,30.8,83.6,48.0,11.3,1.5,Blue_5,-23.535384,-46.779918,VIRGO,LEO,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,SCORPIO,LEO
johnsda04,Dakari Johnson,1995-09-22,"Brooklyn, New York",31,1.8,1.1,0.3,56.4,0.0,55.0,56.4,16.4,0.6,Blue_5,0.0,0.0,VIRGO,VIRGO,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,CANCER
woodch01.,Christian Wood,1995-09-27,"Long Beach, California",289,14.8,7.3,1.5,51.8,37.9,69.3,58.2,20.4,18.9,Blue_5,33.797395,-118.121307,LIBRA,SCORPIO,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,VIRGO,GEMINI
martica02,Caleb Martin,1995-09-28,"Wston-Salem, North Carolina",202,8.0,3.7,1.3,45.8,36.0,75.6,53.5,12.1,8.8,Blue_5,0.0,0.0,LIBRA,SCORPIO,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,CANCER
martico01,Cody Martin,1995-09-28,"Wston-Salem, North Carolina",178,5.8,3.5,2.1,45.7,31.8,65.8,51.4,11.5,6.1,Blue_5,0.0,0.0,LIBRA,SCORPIO,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,CANCER
hernaju01,Juancho Hernangómez,1995-09-28,"Madrid, Spain",339,5.0,3.3,0.6,42.8,34.2,67.6,52.4,11.1,8.7,Blue_5,40.429913,-3.669245,LIBRA,SCORPIO,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,SAGITTARIUS,LIBRA
goodwbr01,Brandon Goodwin,1995-10-02,"Norcross, Georgia",133,4.7,1.6,1.9,39.0,31.5,73.0,45.7,10.6,1.0,Blue_5,33.935542,-84.209851,LIBRA,CAPRICORN,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,CANCER
allengr01,Grayson Allen,1995-10-08,"Jacksonville, Florida",264,9.7,2.8,1.7,43.5,39.5,86.1,56.2,12.2,13.1,Blue_5,30.369914,-81.660992,LIBRA,ARIES,LIBRA,LIBRA,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,CANCER
poeltja01,Jakob Poeltl,1995-10-15,"Vienna, Austria",488,8.1,6.5,1.6,62.8,50.0,53.6,62.8,18.9,34.9,Blue_5,48.198674,16.348388,LIBRA,CANCER,LIBRA,SCORPIO,SCORPIO,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,CAPRICORN,SCORPIO
landajo01,Jock Landale,1995-10-25,"E Malvern, Australia",123,5.9,3.4,0.9,51.6,28.9,77.4,56.2,16.3,4.2,Blue_5,0.0,0.0,SCORPIO,SCORPIO,LIBRA,SCORPIO,SAGITTARIUS,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,SCORPIO,LEO
mccawpa01,Patrick McCaw,1995-10-25,"St. Louis, Missouri",199,3.8,1.6,1.4,42.0,30.5,78.5,48.6,7.8,4.4,Blue_5,38.635957,-90.239861,SCORPIO,SCORPIO,LIBRA,SCORPIO,SAGITTARIUS,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,LEO
hillma01.,Malcolm Hill,1995-10-26,"St. Louis, Missouri",24,3.2,1.6,0.3,46.4,35.9,78.6,58.9,12.8,0.6,Blue_5,38.635957,-90.239861,SCORPIO,SAGITTARIUS,LIBRA,SCORPIO,SAGITTARIUS,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,LIBRA,LEO
tateja01.,Jae'Sean Tate,1995-10-28,"Toledo, Ohio",179,11.2,5.1,2.7,49.8,30.7,70.5,54.1,13.8,7.5,Blue_5,41.673695,-83.563738,SCORPIO,CAPRICORN,LIBRA,SCORPIO,SAGITTARIUS,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,SCORPIO,LEO
chealjo01,Joe Chealey,1995-11-01,"Orlando, Florida",5,0.8,0.0,0.4,10.0,0.0,100.0,10.0,1.9,0.1,Blue_5,28.41959,-81.293691,SCORPIO,AQUARIUS,LIBRA,SCORPIO,SAGITTARIUS,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,SCORPIO,LEO
pinsoth01,Theo Pinson,1995-11-05,"Greensboro, North Carolina",127,2.7,1.4,1.1,32.0,26.1,90.2,40.1,7.7,0.1,Black_4,36.07264,-79.79198,SCORPIO,ARIES,SCORPIO,SAGITTARIUS,SAGITTARIUS,SAGITTARIUS,PISCES,CAPRICORN,CAPRICORN,SCORPIO,LIBRA,ARIES,SCORPIO,LEO
